facility_id,property_id,value
fvm-201212,payment-form-accepted,cash
fvm-201212,excludes-stop,door-pktrm-exitashbrain
fvm-201212,excludes-stop,door-pktrm-exitalewife
fvm-201212,excludes-stop,door-pktrm-elevatoreb
fvm-201212,excludes-stop,door-pktrm-west
fvm-201212,excludes-stop,door-pktrm-tremontw
fvm-201212,excludes-stop,door-pktrm-elevatorwb
fvm-201212,excludes-stop,door-pktrm-winter
fvm-201213,payment-form-accepted,credit-debit-card
fvm-201213,enclosed,1
fvm-201213,payment-form-accepted,cash
fvm-201213,excludes-stop,door-pktrm-exitashbrain
fvm-201213,excludes-stop,door-pktrm-exitalewife
fvm-201213,excludes-stop,door-pktrm-elevatoreb
fvm-201213,excludes-stop,door-pktrm-west
fvm-201213,excludes-stop,door-pktrm-tremontw
fvm-201213,excludes-stop,door-pktrm-elevatorwb
fvm-201213,excludes-stop,door-pktrm-winter
fvm-201214,payment-form-accepted,credit-debit-card
fvm-201214,enclosed,1
fvm-201214,payment-form-accepted,cash
fvm-201214,excludes-stop,door-pktrm-tremontw
fvm-201214,excludes-stop,door-pktrm-tremonte
fvm-201214,excludes-stop,door-pktrm-exitashbrain
fvm-201214,excludes-stop,door-pktrm-elevatoreb
fvm-201214,excludes-stop,door-pktrm-winter
fvm-201214,excludes-stop,door-pktrm-exitalewife
fvm-201214,excludes-stop,door-pktrm-west
fvm-201215,payment-form-accepted,credit-debit-card
fvm-201215,enclosed,1
fvm-201215,payment-form-accepted,cash
fvm-201215,excludes-stop,door-pktrm-tremontw
fvm-201215,excludes-stop,door-pktrm-tremonte
fvm-201215,excludes-stop,door-pktrm-exitashbrain
fvm-201215,excludes-stop,door-pktrm-elevatoreb
fvm-201215,excludes-stop,door-pktrm-elevatorwb
fvm-201215,excludes-stop,door-pktrm-exitalewife
fvm-201215,excludes-stop,door-pktrm-west
fvm-201216,payment-form-accepted,credit-debit-card
fvm-201216,enclosed,1
fvm-201216,payment-form-accepted,cash
fvm-201216,excludes-stop,door-pktrm-exitashbrain
fvm-201216,excludes-stop,door-pktrm-exitalewife
fvm-201216,excludes-stop,door-pktrm-elevatoreb
fvm-201216,excludes-stop,door-pktrm-west
fvm-201216,excludes-stop,door-pktrm-tremonte
fvm-201216,excludes-stop,door-pktrm-winter
fvm-201217,payment-form-accepted,credit-debit-card
fvm-201217,enclosed,1
fvm-201217,payment-form-accepted,cash
fvm-201217,excludes-stop,door-pktrm-exitashbrain
fvm-201217,excludes-stop,door-pktrm-exitalewife
fvm-201217,excludes-stop,door-pktrm-elevatoreb
fvm-201217,excludes-stop,door-pktrm-west
fvm-201217,excludes-stop,door-pktrm-tremonte
fvm-201217,excludes-stop,door-pktrm-winter
fvm-201218,payment-form-accepted,credit-debit-card
fvm-201218,enclosed,1
fvm-201218,payment-form-accepted,cash
fvm-201218,excludes-stop,door-pktrm-exitashbrain
fvm-201218,excludes-stop,door-pktrm-exitalewife
fvm-201218,excludes-stop,door-pktrm-elevatoreb
fvm-201218,excludes-stop,door-pktrm-west
fvm-201218,excludes-stop,door-pktrm-tremonte
fvm-201218,excludes-stop,door-pktrm-winter
fvm-201219,payment-form-accepted,credit-debit-card
fvm-201219,enclosed,1
fvm-201219,payment-form-accepted,cash
fvm-201219,excludes-stop,door-pktrm-exitashbrain
fvm-201219,excludes-stop,door-pktrm-exitalewife
fvm-201219,excludes-stop,door-pktrm-elevatoreb
fvm-201219,excludes-stop,door-pktrm-west
fvm-201219,excludes-stop,door-pktrm-tremonte
fvm-201219,excludes-stop,door-pktrm-winter
fvm-202150,payment-form-accepted,credit-debit-card
fvm-202150,enclosed,1
fvm-202150,excludes-stop,door-pktrm-exitashbrain
fvm-202150,excludes-stop,door-pktrm-exitalewife
fvm-202150,excludes-stop,door-pktrm-elevatoreb
fvm-202150,excludes-stop,door-pktrm-west
fvm-202150,excludes-stop,door-pktrm-tremontw
fvm-202150,excludes-stop,door-pktrm-elevatorwb
fvm-202150,excludes-stop,door-pktrm-winter
fvm-202151,payment-form-accepted,credit-debit-card
fvm-202151,enclosed,1
fvm-202151,excludes-stop,door-pktrm-tremontw
fvm-202151,excludes-stop,door-pktrm-tremonte
fvm-202151,excludes-stop,door-pktrm-exitashbrain
fvm-202151,excludes-stop,door-pktrm-elevatoreb
fvm-202151,excludes-stop,door-pktrm-elevatorwb
fvm-202151,excludes-stop,door-pktrm-exitalewife
fvm-202151,excludes-stop,door-pktrm-west
fvm-202152,payment-form-accepted,credit-debit-card
fvm-202152,enclosed,1
fvm-202152,excludes-stop,door-pktrm-exitashbrain
fvm-202152,excludes-stop,door-pktrm-exitalewife
fvm-202152,excludes-stop,door-pktrm-elevatoreb
fvm-202152,excludes-stop,door-pktrm-west
fvm-202152,excludes-stop,door-pktrm-tremonte
fvm-202152,excludes-stop,door-pktrm-winter
fvm-202153,payment-form-accepted,credit-debit-card
fvm-202153,enclosed,1
fvm-202153,excludes-stop,door-pktrm-exitashbrain
fvm-202153,excludes-stop,door-pktrm-exitalewife
fvm-202153,excludes-stop,door-pktrm-elevatoreb
fvm-202153,excludes-stop,door-pktrm-west
fvm-202153,excludes-stop,door-pktrm-tremonte
fvm-202153,excludes-stop,door-pktrm-winter
fvm-202154,payment-form-accepted,credit-debit-card
fvm-202154,enclosed,1
fvm-202154,excludes-stop,door-pktrm-exitashbrain
fvm-202154,excludes-stop,door-pktrm-exitalewife
fvm-202154,excludes-stop,door-pktrm-elevatoreb
fvm-202154,excludes-stop,door-pktrm-west
fvm-202154,excludes-stop,door-pktrm-tremonte
fvm-202154,excludes-stop,door-pktrm-winter
fvm-201124,payment-form-accepted,credit-debit-card
fvm-201124,enclosed,1
fvm-201124,payment-form-accepted,cash
fvm-201125,payment-form-accepted,credit-debit-card
fvm-201125,enclosed,1
fvm-201125,payment-form-accepted,cash
fvm-201126,payment-form-accepted,credit-debit-card
fvm-201126,enclosed,1
fvm-201126,payment-form-accepted,cash
fvm-202084,payment-form-accepted,credit-debit-card
fvm-202084,enclosed,1
fvm-202085,payment-form-accepted,credit-debit-card
fvm-202085,enclosed,1
fvm-202086,payment-form-accepted,credit-debit-card
fvm-202086,enclosed,1
fvm-201228,payment-form-accepted,credit-debit-card
fvm-201228,enclosed,1
fvm-201228,payment-form-accepted,cash
fvm-201229,payment-form-accepted,credit-debit-card
fvm-201229,enclosed,1
fvm-201229,payment-form-accepted,cash
fvm-202161,payment-form-accepted,credit-debit-card
fvm-202161,enclosed,1
fvm-202162,payment-form-accepted,credit-debit-card
fvm-202162,enclosed,1
fvm-201194,payment-form-accepted,credit-debit-card
fvm-201194,enclosed,1
fvm-201194,payment-form-accepted,cash
fvm-201195,payment-form-accepted,credit-debit-card
fvm-201195,enclosed,1
fvm-201195,payment-form-accepted,cash
fvm-201196,payment-form-accepted,credit-debit-card
fvm-201196,enclosed,1
fvm-201196,payment-form-accepted,cash
fvm-202135,payment-form-accepted,credit-debit-card
fvm-202135,enclosed,1
fvm-202136,payment-form-accepted,credit-debit-card
fvm-202136,enclosed,1
fvm-202137,payment-form-accepted,credit-debit-card
fvm-202137,enclosed,1
fvm-201191,payment-form-accepted,credit-debit-card
fvm-201191,enclosed,1
fvm-201191,payment-form-accepted,cash
fvm-201192,payment-form-accepted,credit-debit-card
fvm-201192,enclosed,1
fvm-201192,payment-form-accepted,cash
fvm-201193,payment-form-accepted,credit-debit-card
fvm-201193,enclosed,1
fvm-201193,payment-form-accepted,cash
fvm-201306,payment-form-accepted,credit-debit-card
fvm-201306,enclosed,1
fvm-201306,payment-form-accepted,cash
fvm-201307,payment-form-accepted,credit-debit-card
fvm-201307,enclosed,1
fvm-201307,payment-form-accepted,cash
fvm-201264,payment-form-accepted,credit-debit-card
fvm-201264,enclosed,1
fvm-201264,payment-form-accepted,cash
fvm-201265,payment-form-accepted,credit-debit-card
fvm-201265,enclosed,1
fvm-201265,payment-form-accepted,cash
fvm-201266,payment-form-accepted,credit-debit-card
fvm-201266,enclosed,1
fvm-201266,payment-form-accepted,cash
fvm-201019,payment-form-accepted,credit-debit-card
fvm-201019,enclosed,1
fvm-201019,payment-form-accepted,cash
fvm-201019,excludes-stop,door-rbmnl-shirley
fvm-201019,excludes-stop,door-rbmnl-beach
fvm-201020,payment-form-accepted,credit-debit-card
fvm-201020,enclosed,1
fvm-201020,payment-form-accepted,cash
fvm-201020,excludes-stop,door-rbmnl-shirley
fvm-201020,excludes-stop,door-rbmnl-beach
fvm-202012,payment-form-accepted,credit-debit-card
fvm-202012,enclosed,1
fvm-202012,excludes-stop,door-rbmnl-shirley
fvm-202012,excludes-stop,door-rbmnl-beach
fvm-201279,payment-form-accepted,credit-debit-card
fvm-201279,enclosed,1
fvm-201279,payment-form-accepted,cash
fvm-201280,payment-form-accepted,credit-debit-card
fvm-201280,enclosed,1
fvm-201280,payment-form-accepted,cash
fvm-201354,payment-form-accepted,credit-debit-card
fvm-201354,enclosed,1
fvm-201354,payment-form-accepted,cash
fvm-201355,payment-form-accepted,credit-debit-card
fvm-201355,enclosed,1
fvm-201355,payment-form-accepted,cash
fvm-202205,payment-form-accepted,credit-debit-card
fvm-202205,enclosed,1
fvm-201087,payment-form-accepted,credit-debit-card
fvm-201087,enclosed,1
fvm-201087,payment-form-accepted,cash
fvm-201088,payment-form-accepted,credit-debit-card
fvm-201088,enclosed,1
fvm-201088,payment-form-accepted,cash
fvm-201089,payment-form-accepted,credit-debit-card
fvm-201089,enclosed,1
fvm-201089,payment-form-accepted,cash
fvm-202064,payment-form-accepted,credit-debit-card
fvm-202064,enclosed,1
fvm-201083,payment-form-accepted,credit-debit-card
fvm-201083,enclosed,1
fvm-201083,payment-form-accepted,cash
fvm-201083,excludes-stop,door-rugg-ruggles
fvm-201084,payment-form-accepted,credit-debit-card
fvm-201084,enclosed,1
fvm-201084,payment-form-accepted,cash
fvm-201084,excludes-stop,door-rugg-ruggles
fvm-201085,payment-form-accepted,credit-debit-card
fvm-201085,enclosed,1
fvm-201085,payment-form-accepted,cash
fvm-201085,excludes-stop,door-rugg-ruggles
fvm-201086,payment-form-accepted,credit-debit-card
fvm-201086,enclosed,1
fvm-201086,payment-form-accepted,cash
fvm-201086,excludes-stop,door-rugg-ruggles
fvm-202062,payment-form-accepted,credit-debit-card
fvm-202062,enclosed,1
fvm-202062,excludes-stop,door-rugg-ruggles
fvm-202063,payment-form-accepted,credit-debit-card
fvm-202063,enclosed,1
fvm-202063,excludes-stop,door-rugg-ruggles
fvm-201173,payment-form-accepted,credit-debit-card
fvm-201173,enclosed,1
fvm-201173,payment-form-accepted,cash
fvm-201173,excludes-stop,door-shmnl-sydney
fvm-201174,payment-form-accepted,credit-debit-card
fvm-201174,enclosed,1
fvm-201174,payment-form-accepted,cash
fvm-201174,excludes-stop,door-shmnl-sydney
fvm-201175,payment-form-accepted,credit-debit-card
fvm-201175,enclosed,1
fvm-201175,payment-form-accepted,cash
fvm-201175,excludes-stop,door-shmnl-savin
fvm-202119,payment-form-accepted,credit-debit-card
fvm-202119,enclosed,1
fvm-202119,excludes-stop,door-shmnl-savin
fvm-201206,payment-form-accepted,credit-debit-card
fvm-201206,enclosed,1
fvm-201206,payment-form-accepted,cash
fvm-201206,excludes-stop,door-spmnl-nashuael
fvm-201206,excludes-stop,door-spmnl-obrienel
fvm-201207,payment-form-accepted,credit-debit-card
fvm-201207,enclosed,1
fvm-201207,payment-form-accepted,cash
fvm-201207,excludes-stop,door-spmnl-nashuael
fvm-201207,excludes-stop,door-spmnl-obrienel
fvm-201377,payment-form-accepted,credit-debit-card
fvm-201377,enclosed,1
fvm-201377,payment-form-accepted,cash
fvm-201377,excludes-stop,door-spmnl-nashua
fvm-201377,excludes-stop,door-spmnl-obrien
fvm-201377,excludes-stop,door-spmnl-obrienel
fvm-201378,payment-form-accepted,credit-debit-card
fvm-201378,enclosed,1
fvm-201378,payment-form-accepted,cash
fvm-201378,excludes-stop,door-spmnl-nashua
fvm-201378,excludes-stop,door-spmnl-obrien
fvm-201378,excludes-stop,door-spmnl-nashuael
fvm-202146,payment-form-accepted,credit-debit-card
fvm-202146,enclosed,1
fvm-202146,excludes-stop,door-spmnl-nashuael
fvm-202146,excludes-stop,door-spmnl-obrienel
fvm-202180,payment-form-accepted,credit-debit-card
fvm-202180,enclosed,1
fvm-202180,excludes-stop,door-spmnl-nashuael
fvm-202180,excludes-stop,door-spmnl-obrienel
fvm-201178,payment-form-accepted,credit-debit-card
fvm-201178,enclosed,1
fvm-201178,payment-form-accepted,cash
fvm-201179,payment-form-accepted,credit-debit-card
fvm-201179,enclosed,1
fvm-201179,payment-form-accepted,cash
fvm-201153,payment-form-accepted,credit-debit-card
fvm-201153,enclosed,1
fvm-201153,payment-form-accepted,cash
fvm-201154,payment-form-accepted,credit-debit-card
fvm-201154,enclosed,1
fvm-201154,payment-form-accepted,cash
fvm-201155,payment-form-accepted,credit-debit-card
fvm-201155,enclosed,1
fvm-201155,payment-form-accepted,cash
fvm-201156,payment-form-accepted,credit-debit-card
fvm-201156,enclosed,1
fvm-201156,payment-form-accepted,cash
fvm-201157,payment-form-accepted,credit-debit-card
fvm-201157,enclosed,1
fvm-201157,payment-form-accepted,cash
fvm-201158,payment-form-accepted,credit-debit-card
fvm-201158,enclosed,1
fvm-201158,payment-form-accepted,cash
fvm-201159,payment-form-accepted,credit-debit-card
fvm-201159,enclosed,1
fvm-201159,payment-form-accepted,cash
fvm-201160,payment-form-accepted,credit-debit-card
fvm-201160,enclosed,1
fvm-201160,payment-form-accepted,cash
fvm-201164,payment-form-accepted,credit-debit-card
fvm-201164,enclosed,1
fvm-201164,payment-form-accepted,cash
fvm-202110,payment-form-accepted,credit-debit-card
fvm-202110,enclosed,1
fvm-202111,payment-form-accepted,credit-debit-card
fvm-202111,enclosed,1
fvm-202112,payment-form-accepted,credit-debit-card
fvm-202112,enclosed,1
fvm-202113,payment-form-accepted,credit-debit-card
fvm-202113,enclosed,1
fvm-202193,payment-form-accepted,credit-debit-card
fvm-202193,enclosed,1
fvm-201050,payment-form-accepted,credit-debit-card
fvm-201050,enclosed,1
fvm-201050,payment-form-accepted,cash
fvm-201050,excludes-stop,door-state-water
fvm-201050,excludes-stop,door-state-cityhall
fvm-201050,excludes-stop,door-state-state
fvm-201050,excludes-stop,door-state-congress
fvm-201050,excludes-stop,door-state-exchange
fvm-201051,payment-form-accepted,credit-debit-card
fvm-201051,enclosed,1
fvm-201051,payment-form-accepted,cash
fvm-201051,excludes-stop,door-state-water
fvm-201051,excludes-stop,door-state-cityhall
fvm-201051,excludes-stop,door-state-state
fvm-201051,excludes-stop,door-state-congress
fvm-201051,excludes-stop,door-state-exchange
fvm-201053,payment-form-accepted,credit-debit-card
fvm-201053,enclosed,1
fvm-201053,payment-form-accepted,cash
fvm-201053,excludes-stop,door-state-water
fvm-201053,excludes-stop,door-state-cityhall
fvm-201053,excludes-stop,door-state-congress
fvm-201053,excludes-stop,door-state-exchange
fvm-201053,excludes-stop,door-state-meeting
fvm-201054,payment-form-accepted,credit-debit-card
fvm-201054,enclosed,1
fvm-201054,payment-form-accepted,cash
fvm-201054,excludes-stop,door-state-water
fvm-201054,excludes-stop,door-state-cityhall
fvm-201054,excludes-stop,door-state-congress
fvm-201054,excludes-stop,door-state-exchange
fvm-201054,excludes-stop,door-state-meeting
fvm-201321,payment-form-accepted,credit-debit-card
fvm-201321,enclosed,1
fvm-201321,payment-form-accepted,cash
fvm-201321,excludes-stop,door-state-water
fvm-201321,excludes-stop,door-state-cityhall
fvm-201321,excludes-stop,door-state-congress
fvm-201321,excludes-stop,door-state-exchange
fvm-201321,excludes-stop,door-state-meeting
fvm-201363,payment-form-accepted,credit-debit-card
fvm-201363,enclosed,1
fvm-201363,payment-form-accepted,cash
fvm-201363,excludes-stop,door-state-water
fvm-201363,excludes-stop,door-state-cityhall
fvm-201363,excludes-stop,door-state-state
fvm-201363,excludes-stop,door-state-congress
fvm-201363,excludes-stop,door-state-meeting
fvm-201364,payment-form-accepted,credit-debit-card
fvm-201364,enclosed,1
fvm-201364,payment-form-accepted,cash
fvm-201364,excludes-stop,door-state-water
fvm-201364,excludes-stop,door-state-cityhall
fvm-201364,excludes-stop,door-state-state
fvm-201364,excludes-stop,door-state-congress
fvm-201364,excludes-stop,door-state-meeting
fvm-201365,payment-form-accepted,credit-debit-card
fvm-201365,enclosed,1
fvm-201365,payment-form-accepted,cash
fvm-201365,excludes-stop,door-state-water
fvm-201365,excludes-stop,door-state-cityhall
fvm-201365,excludes-stop,door-state-state
fvm-201365,excludes-stop,door-state-exchange
fvm-201365,excludes-stop,door-state-meeting
fvm-201366,payment-form-accepted,credit-debit-card
fvm-201366,enclosed,1
fvm-201366,payment-form-accepted,cash
fvm-201366,excludes-stop,door-state-water
fvm-201366,excludes-stop,door-state-cityhall
fvm-201366,excludes-stop,door-state-state
fvm-201366,excludes-stop,door-state-exchange
fvm-201366,excludes-stop,door-state-meeting
fvm-202040,payment-form-accepted,credit-debit-card
fvm-202040,enclosed,1
fvm-202040,excludes-stop,door-state-water
fvm-202040,excludes-stop,door-state-cityhall
fvm-202040,excludes-stop,door-state-state
fvm-202040,excludes-stop,door-state-congress
fvm-202040,excludes-stop,door-state-exchange
fvm-202041,payment-form-accepted,credit-debit-card
fvm-202041,enclosed,1
fvm-202041,excludes-stop,door-state-water
fvm-202041,excludes-stop,door-state-cityhall
fvm-202041,excludes-stop,door-state-state
fvm-202041,excludes-stop,door-state-congress
fvm-202041,excludes-stop,door-state-exchange
fvm-202217,payment-form-accepted,credit-debit-card
fvm-202217,enclosed,1
fvm-202217,excludes-stop,door-state-water
fvm-202217,excludes-stop,door-state-cityhall
fvm-202217,excludes-stop,door-state-state
fvm-202217,excludes-stop,door-state-congress
fvm-202217,excludes-stop,door-state-meeting
fvm-202218,payment-form-accepted,credit-debit-card
fvm-202218,enclosed,1
fvm-202218,excludes-stop,door-state-water
fvm-202218,excludes-stop,door-state-cityhall
fvm-202218,excludes-stop,door-state-state
fvm-202218,excludes-stop,door-state-exchange
fvm-202218,excludes-stop,door-state-meeting
fvm-201094,payment-form-accepted,credit-debit-card
fvm-201094,enclosed,1
fvm-201094,payment-form-accepted,cash
fvm-201095,payment-form-accepted,credit-debit-card
fvm-201095,enclosed,1
fvm-201095,payment-form-accepted,cash
fvm-201096,payment-form-accepted,credit-debit-card
fvm-201096,enclosed,1
fvm-201096,payment-form-accepted,cash
fvm-202067,payment-form-accepted,credit-debit-card
fvm-202067,enclosed,1
fvm-201016,payment-form-accepted,credit-debit-card
fvm-201016,enclosed,1
fvm-201016,payment-form-accepted,cash
fvm-201016,excludes-stop,door-sdmnl-benning
fvm-202009,payment-form-accepted,credit-debit-card
fvm-202009,enclosed,1
fvm-202009,excludes-stop,door-sdmnl-benning
fvm-201035,payment-form-accepted,credit-debit-card
fvm-201035,enclosed,1
fvm-201035,payment-form-accepted,cash
fvm-201036,payment-form-accepted,credit-debit-card
fvm-201036,enclosed,1
fvm-201036,payment-form-accepted,cash
fvm-201037,payment-form-accepted,credit-debit-card
fvm-201037,enclosed,1
fvm-201037,payment-form-accepted,cash
fvm-201038,payment-form-accepted,credit-debit-card
fvm-201038,enclosed,1
fvm-201038,payment-form-accepted,cash
fvm-201039,payment-form-accepted,credit-debit-card
