stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_url,level_id,location_type,parent_station,wheelchair_boarding,stop_address
3549,3549,Lincoln St @ Sgt William Terry Dr,,,,42.248888,-70.922437,,,,0,,0,
355,355,Dorchester Ave @ Columbia Rd,,,,42.320615,-71.056709,,,,0,,0,
3550,3550,322 Lincoln St,,,,42.249192,-70.916772,,,,0,,1,
3551,3551,Lincoln St opp USS Amesbury Dr,,,,42.249060,-70.914494,,,,0,,1,
3553,3553,Lincoln St @ Fottler Rd,,,,42.249145,-70.912133,,,,0,,1,
3555,3555,Lincoln St @ Thaxter St,,,,42.249237,-70.903257,,,,0,,0,
3556,3556,Downer Ave @ Broad Cove Rd,,,,42.249444,-70.903070,,,,0,,0,
35571,35571,Downer Ave opp Condito Rd,,,,42.251085,-70.902947,,,,0,,0,
3558,3558,Downer Ave opp Planters Field Ln,,,,42.252865,-70.902419,,,,0,,0,
3559,3559,Downer Ave @ Governor Long Rd,,,,42.255311,-70.900611,,,,0,,0,
3560,3560,Downer Ave @ Otis St,,,,42.256524,-70.899261,,,,0,,0,
3561,3561,Otis St @ Governor Long Rd,,,,42.254173,-70.894718,,,,0,,0,
35618,35618,Washington St @ Alandale Pkwy,,,,42.174579,-71.207834,,,,0,,1,
3562,3562,154 Otis St,,,,42.252633,-70.893135,,,,0,,0,
3564,3564,Otis St @ Burditt Ave,,,,42.249774,-70.891044,,,,0,,2,
3565,3565,Otis St @ Ship St,,,,42.245838,-70.887341,,,,0,,0,
3566,3566,North St @ Otis St,,,,42.244820,-70.884863,,,,0,,0,
3567,3567,North St opp Station St,,,,42.243533,-70.886277,,,,0,,0,
3569,3569,North St @ South St,,,,42.242934,-70.887823,,,,0,,0,
357,357,Dorchester Ave @ Locust St,,,,42.323299,-71.056756,,,,0,,0,
35704,35704,Revere St @ Stowers St,,,,42.416554,-71.002017,,,,0,,0,
3571,3571,Main St @ Elm St,,,,42.241003,-70.887398,,,,0,,0,
35711,35711,Main St opp Water St,,,,42.239730,-70.883851,,,,0,,0,
3572,3572,Main St opp Clark Rd,,,,42.235530,-70.882126,,,,0,,0,
3573,3573,Main St @ Playground,,,,42.232863,-70.880118,,,,0,,0,
3574,3574,Main St @ Firehouse,,,,42.231144,-70.879979,,,,0,,0,
3575,3575,Central St @ Main St,,,,42.228360,-70.885704,,,,0,,1,
35751,35751,Broadway @ Cary Ave,,,,42.396041,-71.028178,,,,0,,1,
3576,3576,Central St @ Central Jr HS,,,,42.231266,-70.886765,,,,0,,1,
35765,35765,Broadway @ True St,,,,42.414839,-71.009177,,,,0,,1,
3577,3577,Central St @ Garrison Rd,,,,42.233291,-70.887159,,,,0,,0,
35772,35772,Revere St @ Hawes St,,,,42.418438,-70.997656,,,,0,,0,
35773,35773,Revere St @ Michael Della Russo Way,,,,42.418535,-70.994626,,,,0,,0,
3578,3578,Central St @ Weston Rd,,,,42.236562,-70.887722,,,,0,,0,
3579,3579,Central St @ Elm St,,,,42.239723,-70.888703,,,,0,,0,
358,358,Dorchester Ave opp Howell St,,,,42.324726,-71.056787,,,,0,,1,
3580,3580,Central St @ South St,,,,42.241708,-70.889903,,,,0,,0,
3582,3582,Station St - Hingham Depot,,,,42.244102,-70.883973,,,,0,,1,
35830,35830,104 Constitution Ave,,,,42.414893,-71.016054,,,,0,,0,
3589,3589,North St @ Otis St,,,,42.244787,-70.884655,,,,0,,1,
359,359,Dorchester Ave @ Kemp St,,,,42.326765,-71.056806,,,,0,,0,
3590,3590,Otis St opp Ship St,,,,42.245898,-70.887274,,,,0,,0,
3591,3591,Otis St opp Burditt Ave,,,,42.249817,-70.890934,,,,0,,0,
3593,3593,Opp 154 Otis St,,,,42.252697,-70.892989,,,,0,,2,
3594,3594,Otis St opp Governor Long Rd,,,,42.254243,-70.894635,,,,0,,0,
3595,3595,Otis St @ Downer Ave,,,,42.256611,-70.899094,,,,0,,0,
3596,3596,Downer Ave @ Grove Ave,,,,42.255196,-70.900896,,,,0,,2,
3597,3597,Downer Ave @ Planters Field Ln,,,,42.253369,-70.902216,,,,0,,0,
3598,3598,Downer Ave @ Condito Rd,,,,42.251031,-70.903077,,,,0,,1,
3599,3599,Downer Ave @ Lincoln St,,,,42.249390,-70.903200,,,,0,,0,
3600,3600,Lincoln St opp Bulow Rd,,,,42.249166,-70.905485,,,,0,,0,
3602,3602,Lincoln St @ Bradley Woods Dr,,,,42.249236,-70.912221,,,,0,,0,
3603,3603,349 Lincoln St,,,,42.249172,-70.922316,,,,0,,0,
36031,36031,Hingham Shipyard @ Loop,,,,42.252362,-70.921257,,,,0,,1,
3604,3604,Lincoln St @ USS Amesbury Dr,,,,42.249231,-70.914667,,,,0,,0,
3605,3605,319 Lincoln St,,,,42.249358,-70.916949,,,,0,,0,
3607,3607,Lincoln St opp Lincoln Plaza,,,,42.248304,-70.925393,,,,0,,0,
3608,3608,Lincoln St opp Beal St,,,,42.247978,-70.927147,,,,0,,0,
3610,3610,Bridge St opp Riverway Plaza,,,,42.247001,-70.931852,,,,0,,0,
3611,3611,Bridge St @ Neck St,,,,42.244496,-70.939946,,,,0,,1,
3612,3612,Bridge St @ Lovell St,,,,42.244064,-70.942085,,,,0,,0,
3613,3613,Bridge St @ North St,,,,42.243924,-70.943667,,,,0,,1,
3614,3614,Bridge St @ Blackstone Rd,,,,42.243686,-70.946188,,,,0,,0,
3616,3616,Bridge St @ Newton St,,,,42.243008,-70.950785,,,,0,,1,
3617,3617,Bridge St @ Pratt Ave,,,,42.242922,-70.952114,,,,0,,0,
3618,3618,Bridge St @ Bayview St,,,,42.242800,-70.954102,,,,0,,0,
3619,3619,Bridge St @ Bartlett St,,,,42.242769,-70.954695,,,,0,,0,
362,362,Columbia Rd @ Holden St,,,,42.318836,-71.063644,,,,0,,0,
3620,3620,Bridge St @ Birchbrow Ave,,,,42.242708,-70.955691,,,,0,,1,
3621,3621,Bridge St opp Sherwood Rd,,,,42.242644,-70.957268,,,,0,,0,
3622,3622,Bridge St opp Evans St,,,,42.242610,-70.959234,,,,0,,1,
3623,3623,Bridge St opp Bluff Rd,,,,42.242672,-70.960494,,,,0,,0,
3624,3624,Bridge St opp Monatiquot St,,,,42.243158,-70.962234,,,,0,,0,
3626,3626,Washington St @ Baker Ave,,,,42.246197,-70.975040,,,,0,,1,
3627,3627,585 Washington St,,,,42.246604,-70.976736,,,,0,,0,
3629,3629,Washington St @ Lebanon St,,,,42.247548,-70.980344,,,,0,,1,
3630,3630,Washington St @ Southern Artery,,,,42.248184,-70.982677,,,,0,,0,
3631,3631,Washington St @ River St,,,,42.248696,-70.984785,,,,0,,0,
3632,3632,Washington St @ Edison St,,,,42.248996,-70.986294,,,,0,,0,
3633,3633,Washington St @ Mill St,,,,42.249128,-70.988727,,,,0,,1,
3634,3634,Washington St opp Lowe St,,,,42.249351,-70.990169,,,,0,,0,
3635,3635,Washington St @ Pond St,,,,42.249647,-70.991856,,,,0,,0,
3636,3636,236 Washington St opp Union St,,,,42.249797,-70.993010,,,,0,,0,
3638,3638,Washington St @ Elm St,,,,42.249954,-70.996875,,,,0,,0,
3639,3639,Washington St @ McGrath Hwy,,,,42.250287,-70.998273,,,,0,,1,
3640,3640,Washington St @ Coddington St,,,,42.251388,-71.002227,,,,0,,1,
3641,3641,River St @ Weymouth Port,,,,42.256866,-70.924858,,,,0,,0,
3642,3642,River St @ Cliff St,,,,42.255808,-70.928314,,,,0,,0,
3643,3643,River St @ Prospect Hill Dr,,,,42.254824,-70.932526,,,,0,,0,
36434,36434,Cummins Hwy @ Pleasantview St,,,,42.275079,-71.110506,,,,0,,0,
3644,3644,River St @ Parnell St,,,,42.254364,-70.934318,,,,0,,0,
3645,3645,River St @ Fort Point Rd,,,,42.253720,-70.936843,,,,0,,0,
36459,36459,Cummins Hwy @ Hallowell St,,,,42.270744,-71.101593,,,,0,,1,
3646,3646,Neck St @ Regatta Rd,,,,42.252271,-70.938341,,,,0,,0,
36466,36466,Hyde Park Ave @ Oak Street,,,,42.254919,-71.124162,,,,0,,1,
3647,3647,Neck St @ Bradmere Way,,,,42.250579,-70.938075,,,,0,,0,
36479,36479,Hyde Park Ave @ Southbourne Rd,,,,42.289719,-71.118046,,,,0,,0,
3648,3648,Neck St @ Great Hill Dr,,,,42.248362,-70.939314,,,,0,,0,
36481,36481,274 Neck St,,,,42.247012,-70.939854,,,,0,,0,
3649,3649,Neck St @ Lovell St,,,,42.245864,-70.939738,,,,0,,0,
36495,36495,Hyde Park Ave @ Dellmore Rd,,,,42.290215,-71.118265,,,,0,,0,
3650,3650,Neck St @ Bridge St,,,,42.244516,-70.940072,,,,0,,0,
36500,36500,American Legion Hwy @ Stella Rd,,,,42.280710,-71.115992,,,,0,,1,
3651,3651,Neck St @ Bridge St,,,,42.244556,-70.939931,,,,0,,1,
3652,3652,Neck St opp Lovell St,,,,42.245680,-70.939626,,,,0,,0,
3653,3653,Neck St opp Great Hill Dr,,,,42.248104,-70.939342,,,,0,,0,
36539,36539,E Berkeley @ Tremont St,,,,42.345137,-71.069335,,,,0,,0,
3654,3654,Neck St opp Bradmere Way,,,,42.250376,-70.938059,,,,0,,0,
36540,36540,Berkeley St @ Chandler St,,,,42.346859,-71.070848,,,,0,,1,
36541,36541,E Berkeley St @ Washington St,,,,42.343936,-71.065793,,,,0,,1,
3655,3655,Neck St opp Regatta Rd,,,,42.252274,-70.938235,,,,0,,0,
3656,3656,River St opp Fort Point Rd,,,,42.253568,-70.937025,,,,0,,1,
3657,3657,River St @ Back River Rd,,,,42.254225,-70.934519,,,,0,,0,
3658,3658,River St opp Prospect Hill Dr,,,,42.254677,-70.932716,,,,0,,2,
3659,3659,River St opp Cliff St,,,,42.255666,-70.928507,,,,0,,2,
3660,3660,Sea St @ Pearl St,,,,42.242591,-70.947793,,,,0,,0,
3661,3661,Sea St @ North St,,,,42.241659,-70.944037,,,,0,,0,
36618,36618,1297 Washington St opp. Morse St.,,,,42.171520,-71.209497,,,,0,,0,
3662,3662,North St opp Curtis St,,,,42.240647,-70.944161,,,,0,,0,
3663,3663,North St opp Neck St,,,,42.239436,-70.944537,,,,0,,0,
3664,3664,North St @ Pearl St,,,,42.237963,-70.944602,,,,0,,0,
3665,3665,North St opp Moreland Rd,,,,42.236751,-70.944394,,,,0,,0,
3666,3666,North St @ Saning Rd,,,,42.234809,-70.944434,,,,0,,0,
3667,3667,North St opp Colasanti Rd,,,,42.233595,-70.944884,,,,0,,0,
3668,3668,North St @ Abigail Adams Circle,,,,42.231254,-70.944727,,,,0,,0,
3669,3669,North St @ Church St,,,,42.229923,-70.943969,,,,0,,1,
367,367,Talbot Ave @ Dorchester Ave,,,,42.286095,-71.064355,,,,0,,1,
3670,3670,North St @ Commercial St,,,,42.227979,-70.942788,,,,0,,0,
36701,36701,Commercial St @ King Oak Terr,,,,42.225879,-70.940960,,,,0,,0,
3671,3671,Middle St @ Commercial St,,,,42.224931,-70.939882,,,,0,,0,
3672,3672,Middle St @ Gilbert Rd,,,,42.223743,-70.939712,,,,0,,1,
3673,3673,Middle St @ Academy Ave,,,,42.222384,-70.939056,,,,0,,0,
36734,36734,O'Callaghan Way @ Walnut Pk,,,,42.471759,-70.986105,,,,0,,1,
3674,3674,Middle St opp Maple St,,,,42.219879,-70.937406,,,,0,,0,
3675,3675,Middle St @ Broad St,,,,42.217616,-70.936939,,,,0,,0,
3676,3676,601 Broad St opp Cain Ave,,,,42.217309,-70.934907,,,,0,,0,
3677,3677,617 Broad St,,,,42.217169,-70.932572,,,,0,,0,
3678,3678,Broad St @ Fairmount Ave,,,,42.217064,-70.931856,,,,0,,0,
3679,3679,Broad St @ Hillcrest Rd,,,,42.216580,-70.929055,,,,0,,0,
3682,3682,Broad St @ Shawmut St,,,,42.216081,-70.926845,,,,0,,0,
36821,36821,Broad St @ Pleasant St,,,,42.215698,-70.925419,,,,0,,1,
3683,3683,Pleasant St @ Water St,,,,42.212688,-70.924880,,,,0,,0,
36831,36831,Water St @ Myrtle St,,,,42.213452,-70.924007,,,,0,,0,
3684,3684,Water St @ Commercial St,,,,42.214575,-70.923632,,,,0,,0,
36841,36841,High St @ Cedar St,,,,42.214864,-70.920606,,,,0,,0,
36842,36842,High St opp Nichols Rd,,,,42.214644,-70.914044,,,,0,,2,
36843,36843,High St @ Nichols Rd,,,,42.214692,-70.913782,,,,0,,0,
36844,36844,High St @ Commercial St,,,,42.215201,-70.921603,,,,0,,0,
36845,36845,Water St opp Myrtle St,,,,42.213641,-70.924113,,,,0,,0,
3685,3685,Broad St @ Commercial St,,,,42.215839,-70.925499,,,,0,,0,
3686,3686,Broad St opp Shawmut St,,,,42.216110,-70.926578,,,,0,,1,
3687,3687,Broad St @ Cottage St,,,,42.216401,-70.927739,,,,0,,0,
3688,3688,Broad St opp Hillcrest Rd,,,,42.216629,-70.928789,,,,0,,0,
3689,3689,Broad St @ Madison St,,,,42.217106,-70.931590,,,,0,,0,
369,369,Talbot Ave @ Welles Ave,,,,42.289135,-71.067039,,,,0,,1,
3690,3690,Opp 617 Broad St,,,,42.217280,-70.932803,,,,0,,0,
3691,3691,Broad St @ Cain Ave,,,,42.217373,-70.934501,,,,0,,0,
3692,3692,Middle St @ Broad St,,,,42.217651,-70.936794,,,,0,,0,
3693,3693,Middle St @ Maple St,,,,42.219752,-70.937197,,,,0,,0,
3694,3694,Middle St opp Academy Ave,,,,42.222268,-70.938832,,,,0,,0,
3695,3695,Middle St opp Gilbert Rd,,,,42.223582,-70.939535,,,,0,,0,
3696,3696,Middle St @ Commercial St,,,,42.224335,-70.939589,,,,0,,0,
36961,36961,Commercial St. @ James Rd.,,,,42.225740,-70.940651,,,,0,,0,
3697,3697,North St opp Commercial St,,,,42.227967,-70.942606,,,,0,,0,
3698,3698,North St @ Green St,,,,42.229951,-70.943868,,,,0,,0,
3699,3699,North St @ East St,,,,42.231484,-70.944662,,,,0,,0,
3700,3700,North St @ Colasanti Rd,,,,42.233397,-70.944815,,,,0,,0,
3701,3701,North St opp Saning Rd,,,,42.234603,-70.944406,,,,0,,0,
3702,3702,North St @ Moreland Rd,,,,42.236600,-70.944211,,,,0,,0,
3703,3703,North St opp Pearl St,,,,42.237776,-70.944500,,,,0,,0,
3704,3704,North St @ Neck St,,,,42.239241,-70.944476,,,,0,,0,
3705,3705,North St @ Curtis St,,,,42.240551,-70.944069,,,,0,,0,
3706,3706,Sea St @ North St,,,,42.241764,-70.944077,,,,0,,1,
3707,3707,Sea St opp Pearl St,,,,42.242565,-70.947457,,,,0,,1,
3708,3708,Sea St @ Bridge St,,,,42.242995,-70.948461,,,,0,,1,
37080,37080,Washington St @ Field Ave,,,,42.216374,-70.963666,,,,0,,0,
3709,3709,Washington St @ Richmond St,,,,42.217427,-70.965149,,,,0,,0,
371,371,Talbot Ave @ Centre St,,,,42.290170,-71.070633,,,,0,,1,
3710,3710,Washington St @ Prospect St,,,,42.218813,-70.967001,,,,0,,1,
3711,3711,Commercial St opp Brookside Rd,,,,42.219964,-70.968502,,,,0,,1,
37111,37111,Washington St opp Lithgow St,,,,42.289421,-71.071404,,,,0,,1,
3712,3712,Quincy Ave @ Commercial St,,,,42.220760,-70.969189,,,,0,,0,
3713,3713,Quincy Ave @ Weymouth Landing,,,,42.221602,-70.969034,,,,0,,0,
3714,3714,Quincy Ave @ Gordon Rd,,,,42.224610,-70.969039,,,,0,,0,
3715,3715,Quincy Ave @ Edge Hill Rd,,,,42.225431,-70.969150,,,,0,,1,
37150,37150,Salem Commuter Rail Station,,,,42.524466,-70.895998,,,,0,,0,
3716,3716,155 Quincy Ave,,,,42.227189,-70.969541,,,,0,,0,
3717,3717,Quincy Ave @ Audubon Ave,,,,42.228614,-70.970283,,,,0,,0,
3718,3718,Quincy Ave opp Cotton Ave,,,,42.229223,-70.970924,,,,0,,0,
3719,3719,Quincy Ave @ Harbor Villa Ave,,,,42.230480,-70.972503,,,,0,,1,
372,372,Talbot Ave @ Southern Ave,,,,42.290580,-71.073109,,,,0,,1,
3720,3720,Quincy Ave opp Dewey Rd,,,,42.232414,-70.974992,,,,0,,0,
3722,3722,Quincy Ave @ Patten Ave,,,,42.234617,-70.977821,,,,0,,0,
3724,3724,Quincy Ave @ E Howard St,,,,42.236825,-70.980632,,,,0,,0,
3726,3726,Quincy Ave near Southern Artery,,,,42.238599,-70.983246,,,,0,,0,
3727,3727,354 Quincy Ave,,,,42.240464,-70.987378,,,,0,,0,
3728,3728,Quincy Ave @ Charlesmount Ave,,,,42.240879,-70.988849,,,,0,,1,
3729,3729,Quincy Ave opp President Plaza,,,,42.241250,-70.990674,,,,0,,1,
373,373,Talbot Ave @ Spencer St,,,,42.291229,-71.075287,,,,0,,1,
3731,3731,Quincy Ave opp Faxon Park Rd,,,,42.242141,-70.994245,,,,0,,1,
3732,3732,Quincy Ave @ Scammell St,,,,42.242873,-70.996075,,,,0,,0,
3733,3733,Quincy Ave opp Water St,,,,42.243725,-70.997438,,,,0,,1,
374,374,Talbot Ave @ Talbot Station,,,,42.292015,-71.077978,,,,0,,1,
375,375,Talbot Ave @ Bernard St,,,,42.292436,-71.079404,,,,0,,1,
376,376,Talbot Ave @ Kerwin St,,,,42.293345,-71.082526,,,,0,,1,
37618,37618,1375 Washington St opp Jacobs Rd,,,,42.168575,-71.211388,,,,0,,0,
378,378,Talbot Ave @ Nightingale St,,,,42.294378,-71.086043,,,,0,,1,
3780,3780,Pearl St @ Ivory Plaza,,,,42.203362,-70.998511,,,,0,,0,
3781,3781,Pearl St @ Washington St,,,,42.202279,-71.004953,,,,0,,0,
3782,3782, Franklin St @ Washington St,,,,42.201868,-71.007149,,,,0,,0,
3783,3783,Franklin St @ Summer St,,,,42.203136,-71.007714,,,,0,,0,
3784,3784,Quincy Ave @ School St,,,,42.245262,-71.000078,,,,0,,1,
3785,3785,Quincy Ave @ Water St,,,,42.243770,-70.997708,,,,0,,1,
3786,3786,Quincy Ave @ Blanchard Rd,,,,42.242761,-70.996087,,,,0,,0,
3787,3787,Quincy Ave @ Faxon Park Rd,,,,42.242134,-70.994519,,,,0,,0,
37879,37879,Springs Rd opp Bldg 70,,,,42.500260,-71.272740,,,,0,,2,
3788,3788,Quincy Ave opp Richard St,,,,42.241448,-70.992068,,,,0,,0,
3789,3789,Quincy Ave @ President Plaza,,,,42.241162,-70.990704,,,,0,,1,
3790,3790,Quincy Ave opp Charlesmount Ave,,,,42.240848,-70.989118,,,,0,,0,
3792,3792,Quincy Ave @ Southern Artery,,,,42.238768,-70.983822,,,,0,,0,
3793,3793,Quincy Ave @ W Howard St,,,,42.236944,-70.980937,,,,0,,0,
3796,3796,Quincy Ave @ Quirk Chevrolet,,,,42.234513,-70.977862,,,,0,,1,
3798,3798,Quincy Ave @ Dewey Rd,,,,42.232481,-70.975250,,,,0,,1,
3799,3799,Quincy Ave @ Hayward St,,,,42.230617,-70.972895,,,,0,,1,
3800,3800,Quincy Ave @ Cotton Ave,,,,42.229290,-70.971182,,,,0,,1,
3801,3801,Opp 197 Quincy Ave,,,,42.228513,-70.970354,,,,0,,1,
3802,3802,Quincy Ave @ Edgemont Rd,,,,42.227335,-70.969728,,,,0,,0,
3803,3803,Quincy Ave @ Cedar Cliff Rd,,,,42.225632,-70.969307,,,,0,,1,
3804,3804,Quincy Ave @ Allen St,,,,42.224182,-70.969105,,,,0,,0,
3806,3806,Quincy Ave @ Commercial St,,,,42.220904,-70.969299,,,,0,,0,
3808,3808,Front St @ Commercial St,,,,42.219298,-70.968027,,,,0,,0,
3809,3809,Front St @ Elmwood Pk,,,,42.217484,-70.968600,,,,0,,0,
381,381,Blue Hill Ave @ Wales St,,,,42.298519,-71.086576,,,,0,,1,
3811,3811,Front St @ Glines Ave,,,,42.216045,-70.968361,,,,0,,0,
3812,3812,Front St @ Sterling St,,,,42.215025,-70.967982,,,,0,,0,
3813,3813,Summer St @ Walnut Ave,,,,42.214137,-70.967550,,,,0,,0,
3815,3815,Summer St @ Roseen Ave,,,,42.211122,-70.966667,,,,0,,2,
38155,38155,Riverside,Riverside - Busway,,Busway,42.336666,-71.253304,,,level_ground,0,place-river,0,
3816,3816,Summer St @ Harland Rd,,,,42.209012,-70.966128,,,,0,,2,
3817,3817,Federal St @ Summer St,,,,42.206968,-70.964960,,,,0,,1,
3819,3819,Federal St @ Front St,,,,42.207902,-70.960567,,,,0,,2,
382,382,Blue Hill Ave @ Charlotte St,,,,42.300527,-71.085882,,,,0,,1,
3820,3820,Federal St @ Washington St,,,,42.208469,-70.957953,,,,0,,1,
3821,3821,396 Washington St,,,,42.209770,-70.958654,,,,0,,0,
3822,3822,Washington St @ King Ave,,,,42.211849,-70.960050,,,,0,,0,
3823,3823,Washington St @ Kensington Rd,,,,42.213335,-70.961060,,,,0,,0,
3824,3824,Washington St @ Broad St,,,,42.216186,-70.963409,,,,0,,0,
3825,3825,Scammell St @ Martensen St,,,,42.243476,-70.994571,,,,0,,0,
3826,3826,Scammell St @ Mary St,,,,42.244162,-70.992656,,,,0,,0,
3827,3827,South St @ Keating St,,,,42.244227,-70.991928,,,,0,,0,
3828,3828,South St opp Winthrop Pk,,,,42.243727,-70.989852,,,,0,,0,
3829,3829,South St opp Main St,,,,42.244230,-70.986736,,,,0,,0,
383,383,Blue Hill Ave @ Ellington St - Franklin Park Zoo,,,,42.302768,-71.085185,,,,0,,1,
3830,3830,South St opp Arnold St,,,,42.244109,-70.985646,,,,0,,0,
3832,3832,South St @ 1000 Southern Artery,,,,42.242054,-70.982530,,,,0,,0,
3833,3833,Des Moines Rd @ Winter St,,,,42.242153,-70.980318,,,,0,,1,
38331,38331,Southern Artery opp Presidential Dr,,,,42.239895,-70.984040,,,,0,,0,
3834,3834,Des Moines Rd @ E Howard St,,,,42.241924,-70.978234,,,,0,,0,
3838,3838,Des Moines Rd @ E Howard St,,,,42.242028,-70.978288,,,,0,,0,
3839,3839,Des Moines Rd opp Winter St,,,,42.242281,-70.980892,,,,0,,0,
38391,38391,Southern Artery @ Presidential Dr,,,,42.240337,-70.983788,,,,0,,0,
384,384,Blue Hill Ave @ Pasadena Rd,,,,42.305939,-71.084390,,,,0,,1,
3840,3840,South St @ 1000 Southern Artery,,,,42.242184,-70.982654,,,,0,,0,
3841,3841,South St @ Southern Artery,,,,42.243502,-70.983897,,,,0,,0,
38411,38411,South St @ Arnold St,,,,42.244143,-70.985376,,,,0,,0,
3842,3842,South St @ Main St,,,,42.244353,-70.986800,,,,0,,0,
3843,3843,South St @ Winthrop Pk,,,,42.243849,-70.989630,,,,0,,0,
3844,3844,South St opp Keating St,,,,42.244223,-70.991599,,,,0,,0,
3845,3845,Scammell St @ Dysart St,,,,42.243836,-70.994047,,,,0,,0,
3846,3846,Franklin St opp Pearl St,,,,42.241240,-71.003507,,,,0,,0,
3848,3848,Franklin St @ Presidents Ave,,,,42.238830,-71.003419,,,,0,,0,
38481,38481,Franklin St opp Trescott St,,,,42.238055,-71.002967,,,,0,,0,
38482,38482,Franklin St @ High St,,,,42.236000,-71.001285,,,,0,,0,
38483,38483,Franklin St @ Norman Rd,,,,42.234492,-70.999602,,,,0,,0,
38484,38484,Franklin St @ HooverAve,,,,42.233632,-70.998238,,,,0,,0,
38485,38485,Franklin St opp Penns Hill Rd,,,,42.233230,-70.996654,,,,0,,0,
38486,38486,Commercial St opp John Paul Circle,,,,42.231990,-70.994241,,,,0,,1,
38487,38487,Commercial St @ Bower Rd,,,,42.230495,-70.992337,,,,0,,0,
38488,38488,Commercial St opp Erickson St,,,,42.228864,-70.989067,,,,0,,0,
38489,38489,Commercial St @ Elm St,,,,42.228357,-70.988089,,,,0,,0,
3849,3849,Independence Ave @ Goddard St,,,,42.237968,-71.003972,,,,0,,1,
38490,38490,Elm St opp Jay St,,,,42.227060,-70.990699,,,,0,,0,
38492,38492,Elm St opp Drinkwater Ave,,,,42.226402,-70.992802,,,,0,,0,
38493,38493,Middle St @ Elm St,,,,42.223852,-70.996636,,,,0,,0,
38494,38494,Middle St @ Myrtle St,,,,42.221910,-70.995810,,,,0,,0,
38495,38495,Middle St @ River St,,,,42.220432,-70.995567,,,,0,,0,
38496,38496,Middle St @ Hunt Ave,,,,42.218375,-70.994582,,,,0,,0,
38497,38497,233 Middle St,,,,42.218022,-70.992352,,,,0,,0,
38498,38498,Middle St @ Townsend Ave,,,,42.216720,-70.990871,,,,0,,0,
38499,38499,Middle St @ Totnes Ave,,,,42.214258,-70.989318,,,,0,,0,
385,385,Blue Hill Ave @ Castlegate Rd,,,,42.307446,-71.083740,,,,0,,1,
3850,3850,Independence Ave @ Lawry St,,,,42.236417,-71.004919,,,,0,,1,
38501,38501,Middle St @ Union St,,,,42.213271,-70.988499,,,,0,,0,
38502,38502,Union St @ Cleveland Ave,,,,42.211166,-70.994220,,,,0,,0,
3851,3851,Independence Ave @ Federal Ave,,,,42.235011,-71.005780,,,,0,,0,
3852,3852,Independence Ave opp Verchild St,,,,42.233513,-71.006101,,,,0,,1,
3853,3853,Independence Ave opp Lurton St,,,,42.232065,-71.005795,,,,0,,1,
3854,3854,41 Independence Ave,,,,42.230747,-71.005524,,,,0,,0,
3855,3855,Independece Ave @ Centre St,,,,42.228247,-71.004983,,,,0,,0,
3857,3857,Washington St @ Common St,,,,42.224140,-71.005107,,,,0,,0,
3858,3858,Washington St opp School St,,,,42.222953,-71.004773,,,,0,,0,
3859,3859,Washington St @ Elm St,,,,42.220952,-71.004128,,,,0,,0,
386,386,Warren St @ Sunderland St,,,,42.310509,-71.083162,,,,0,,1,
3860,3860,Washington St opp River St,,,,42.219842,-71.003752,,,,0,,1,
3861,3861,Washington St opp Soper House Ln,,,,42.218567,-71.003327,,,,0,,1,
38618,38618,1407 Washington St @ DPW Yard,,,,42.168005,-71.211719,,,,0,,0,
3862,3862,Washington St @ Holllis Ave,,,,42.218020,-71.003183,,,,0,,0,
3863,3863,Washington St @ Montiquot Ave,,,,42.215829,-71.004212,,,,0,,0,
3864,3864,Washington St @ West St,,,,42.215052,-71.004547,,,,0,,1,
3865,3865,Washington St @ Robinson Ave,,,,42.212953,-71.004648,,,,0,,0,
3866,3866,Washington St @ Academy St,,,,42.209933,-71.003667,,,,0,,0,
3867,3867,Washington St @ Hobart Ave,,,,42.209046,-71.003733,,,,0,,0,
38671,38671,Braintree,Braintree - Busway,,Busway,42.207743,-71.001070,,,level_ground,0,place-brntn,1,
3868,3868,Washington St opp Washington Pk Rd,,,,42.206072,-71.004532,,,,0,,0,
3869,3869,Washington St @ Taylor St,,,,42.204872,-71.004877,,,,0,,0,
387,387,Warren St @ Intervale St,,,,42.312070,-71.082867,,,,0,,1,
3870,3870,Washington St @ Summer St,,,,42.203754,-71.005144,,,,0,,1,
3872,3872,Hancock St @ Hall Ave,,,,42.200848,-71.005163,,,,0,,0,
3873,3873,Hancock St @ Hancock Ave,,,,42.197906,-71.005175,,,,0,,0,
3874,3874,Hancock St @ Washington St,,,,42.195716,-71.005277,,,,0,,0,
3876,3876,Hancock St @ Smith St,,,,42.193215,-71.006127,,,,0,,0,
3877,3877,Hancock St @ Highland Ave,,,,42.192026,-71.006572,,,,0,,0,
38771,38771,355 Hancock St,,,,42.190861,-71.006902,,,,0,,1,
3879,3879,Washington St opp Hancock St,,,,42.189688,-71.007228,,,,0,,0,
388,388,Warren St @ Gaston St,,,,42.313452,-71.083560,,,,0,,1,
3881,3881,Washington St opp Peach St,,,,42.185997,-71.008626,,,,0,,0,
38812,38812,Hallet St @ Florian Hall,,,,42.282548,-71.047245,,,,0,,0,
38813,38813,Keystone Apartments,,,,42.279449,-71.048562,,,,0,,0,
38814,38814,55 Hallet St opp Florian Hall,,,,42.282525,-71.047119,,,,0,,0,
